ISO,Year,Value,Description,Country,Source,URL,DownloadDate,Variable,From
ARB,2019,80.0957669720921,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2018,78.0319241589284,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2017,80.8615961050627,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2016,78.4607592492527,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2015,77.5732930927247,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2014,76.2165225045756,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2013,78.0299981372432,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2012,73.7720179417861,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2011,73.8934062228765,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
ARB,2010,73.6702923250001,"Access to electricity, rural (% of rural population)",Arab World,"World Bank, Sustainable Energy for All (SE4ALL) database from the SE4ALL Global Tracking Framework led jointly by the World Bank, International Energy Agency, and the Energy Sector Management Assistance Program.",https://api.worldbank.org/v2/country/all/indicator/?indicator=EG.ELC.ACCS.RU.ZS,2021-07-16,SE2.2,WB API
